exp,RF
4.29,4.238149999999991
4.77,6.695899999999995
4.77,6.911299999999995
5.46,4.992349999999996
6.33,7.740850000000005
5.08,5.550199999999994
8.92,8.117200000000002
8.59,6.366750000000001
7.77,6.253049999999994
10.7,7.921050000000001
6.87,5.8774
6.77,6.6262499999999935
5.77,5.759800000000001
6.38,5.65670000000001
3.66,5.855449999999998
4.85,5.59985
5.68,7.3244
7.47,6.966250000000005
5.39,5.209799999999999
6.61,5.49475
7.55,7.134600000000002
8.4,5.318700000000002
4.74,6.655150000000005
8.47,7.967399999999999
6.55,6.731600000000002
7.62,6.878849999999996
4.21,4.713599999999999
6.01,6.0963
3.8,4.526399999999998
9.2,9.62975
4.4,5.569
5.55,7.991250000000001
5.62,5.064900000000005
7.03,6.999300000000002
7.68,6.140699999999999
3.48,4.147450000000004
6.92,5.823200000000001
4.95,3.893150000000002
6.88,6.312299999999998
5.87,5.897350000000005
6.78,6.806049999999996
4.39,6.177450000000002
8.0,7.0052500000000055
7.05,6.432199999999999
8.29,8.539050000000008
7.68,7.972849999999997
7.84,6.653650000000003
5.47,6.282750000000005
7.19,7.124650000000004
6.92,7.023500000000005
8.52,5.966
6.39,5.3236000000000026
4.12,5.205799999999998
5.8,5.82345
3.49,4.660400000000002
8.22,5.717649999999996
10.51,9.445849999999984
5.89,6.3069
4.92,7.32305
3.66,4.822100000000001
4.25,5.141300000000001
5.46,7.120400000000002
4.61,5.951850000000003
5.89,4.4944
6.15,5.492099999999999
5.37,6.742349999999999
6.56,7.033599999999998
6.75,5.270549999999999
2.64,5.323099999999999
8.22,7.575150000000008
7.62,7.320149999999995
6.43,7.204300000000004
3.14,5.5857
8.34,8.027900000000006
5.39,5.0569
6.71,5.082599999999999
7.57,7.606950000000003
7.6,4.917099999999997
7.38,7.106350000000003
10.82,6.630999999999999
7.59,7.634499999999995
5.7,5.882100000000004
4.27,5.5901
7.0,7.587599999999997
6.6,6.7778000000000045
7.01,7.058099999999991
7.31,6.142199999999998
5.64,5.393499999999996
3.95,4.709550000000008
5.66,6.285100000000001
7.22,7.362450000000003
5.9,6.682499999999991
5.8,6.534699999999996
5.61,5.828450000000001
9.68,8.485149999999999
3.05,4.6563000000000025
6.8,6.033100000000007
5.4,4.566950000000005
8.51,8.307300000000005
3.59,7.4003999999999985
4.81,7.151149999999997
3.7,4.558100000000001
4.92,5.644750000000003
6.0,5.977749999999993
7.77,7.386449999999999
4.66,4.971249999999995
5.49,6.244850000000001
6.44,6.402199999999996
6.23,6.477949999999998
5.44,5.0478000000000005
5.07,6.357999999999996
5.92,6.679299999999999
3.96,5.418350000000005
4.92,5.32845
6.7,7.401149999999994
4.71,6.2701
9.15,6.770000000000001
